index	starts	ends	content
763	00:51:01.940	00:51:10.140	stable--strong--and economically vibrant and buoyant. Mr. President, in
764	00:51:10.150	00:51:15.400	recent decades Americans have become quite used to bad news--
765	00:51:15.410	00:51:20.260	a steady stream of bad news from Africa. But there's
766	00:51:20.270	00:51:26.420	much bright news, too: Two big democracies, Nigeria and South
767	00:51:26.430	00:51:32.870	Africa, new on the horizon; big regional powers in their
768	00:51:32.880	00:51:36.910	parts of the continent. How does that change what happens
769	00:51:36.920	00:51:41.770	in the other countries that are neighbors of you both?
770	00:51:41.780	00:51:52.970	Well, bad news. I think I will not want America
771	00:51:52.980	00:51:57.930	to be ignored so that they expect that there can
772	00:51:57.940	00:52:01.560	be no good news from any part of the world.
773	00:52:01.570	00:52:10.980	In fact, America must make effort to ensure that good
774	00:52:10.990	00:52:14.690	news comes from all parts of the world as much
775	00:52:14.700	00:52:21.400	as possible. But having said that, the situation in South
776	00:52:21.410	00:52:30.610	Africa and Nigeria must give great hope to the two
777	00:52:30.620	00:52:38.050	countries, citizens of the two countries, and to Africans generally,
778	00:52:38.060	00:52:42.090	and to the world in particular. Now that there is
779	00:52:42.100	00:52:45.740	an elected government in your country, are you more able
780	00:52:45.750	00:52:48.900	to reach out to other parts of the continent, to
781	00:52:48.910	00:52:53.950	be welcome in other places around the world, than perhaps
782	00:52:53.960	00:52:59.120	General Abacha had been and his government? Naturally. The international
783	00:52:59.130	00:53:11.790	community stood firm and supported Nigerians through a turning to
784	00:53:11.800	00:53:17.600	fight against tyranny and of oppression of military differences with
785	00:53:17.610	00:53:30.140	Abacha. And when that struggle was successfully reached, the international
786	00:53:30.150	00:53:39.230	community became more receptive to the new dispensation and the
787	00:53:39.240	00:53:43.770	new leadership in Nigeria. And we are grateful to them
788	00:53:43.780	00:53:46.340	for that and we are grateful to God, and we
789	00:53:46.350	00:53:51.730	are grateful to our own citizens who, out of sheer
790	00:53:51.740	00:54:00.490	determination, stood firm and said, "no," and no matter what
791	00:54:00.500	00:54:05.840	it cost them. And it cost some of our compatriots
792	00:54:05.850	00:54:11.490	their lives. It cost some of us our freedom. It
793	00:54:11.500	00:54:18.330	cost some other form of deprivation. But in the end,
794	00:54:18.340	00:54:23.740	the Nigerians won. When you yourself were in jail, many
795	00:54:23.750	00:54:28.310	of your country men and women were killed, many people
796	00:54:28.320	00:54:33.690	are poor. It must be difficult to ask for patience
797	00:54:33.700	00:54:38.110	when people have done without for a long time. They
798	00:54:38.120	00:54:41.050	know that even though they have no electricity, in many
799	00:54:41.060	00:54:45.380	places, running water, that ten or twenty miles away there
800	00:54:45.390	00:54:50.240	are people with laptop computers and Mercedes Benzes. How do
801	00:54:50.250	00:54:54.290	you keep them on the road and looking forward to
802	00:54:54.300	00:54:59.860	the future? Now, there is really nothing like hope. When
803	00:54:59.870	00:55:07.140	people have hope, they have almost, they can have anything,
804	00:55:07.150	00:55:09.880	and they can wait for anything. It's when there is
805	00:55:09.890	00:55:16.620	no hope that you are frustrated out of this world.
806	00:55:16.630	00:55:20.990	What has happened in Nigeria today is that the expectations
807	00:55:21.000	00:55:25.450	are high. People who have been deprived, people who have
808	00:55:25.460	00:55:31.590	been suppressed, they now have these freedoms. They breathe new
809	00:55:31.600	00:55:37.880	fresh air and they are seeing things that are happening,
810	00:55:37.890	00:55:44.630	and they can wait. If five months ago if you
811	00:55:44.640	00:55:49.600	had to queue for twenty-four hours at the petrol station
812	00:55:49.610	00:55:54.740	to get fuel, and today we don't have to do
813	00:55:54.750	00:56:01.530	that--we can drive in and drive out--that is
814	00:56:01.540	00:56:06.500	the feeling that is pervading the air in Nigeria today,
815	00:56:06.510	00:56:17.040	the feeling of high expectation and hope that--not futile
816	00:56:17.050	00:56:26.610	expectation and hope, but expectation that can see result, and
817	00:56:26.620	00:56:35.550	therefore is fruitful expectation. Well, Mr. President, I want to
818	00:56:35.560	00:56:38.360	thank you for giving us some of your time today.
819	00:56:38.370	00:56:47.960	Thank you very much. Again, the major stories of this
820	00:56:47.970	00:56:52.490	Friday: President Clinton proposed new rules to protect patients' privacy,
821	00:56:52.500	00:56:56.470	the first federal regulations designed to keep computerized medical records
822	00:56:56.480	00:57:01.140	confidential. And Russia rejected international calls for diplomacy and launched
823	00:57:01.150	00:57:04.600	a new wave of attacks in Chechnya. We'll see you
824	00:57:04.610	00:57:08.070	online, and again here Monday evening. Have a nice weekend.
825	00:57:08.080	01:01:34.413	I'm Jim Lehrer. Thank you, and good night.
