index	starts	ends	content
758	00:47:48.910	00:47:52.030	because it sells. But for the Super Bowl, for this
759	00:47:52.040	00:47:57.680	huge audience 86 million people different rules apply. After last
760	00:47:57.690	00:48:00.530	year. Different rules apply because what the NFL had done
761	00:48:00.540	00:48:02.990	was the halftimes had gotten a little bit racier each
762	00:48:03.000	00:48:06.160	and every year. One year it was Diana Ross being
763	00:48:06.170	00:48:08.320	picked up by a helicopter and being taken out of
764	00:48:08.330	00:48:10.820	the stadium at halftime. They turned the show over to
765	00:48:10.830	00:48:14.820	MTV. Last year we saw what happened with Justin Timberlake
766	00:48:14.830	00:48:17.590	and Janet Jackson and all the reaction and the FCC
767	00:48:17.600	00:48:21.930	fining CBS hundreds of thousands of dollars for the incident
768	00:48:21.940	00:48:23.700	and then the NFL saying, okay, we're not going to
769	00:48:23.710	00:48:26.710	have that anymore so Paul McCartney is brought in. I'm
770	00:48:26.720	00:48:28.990	sure if he had wanted to sing "Why Don't We
771	00:48:29.000	00:48:31.270	Do it in the Road" that would have been banned
772	00:48:31.280	00:48:35.710	by the NFL from the halftime show. Even the advertisers
773	00:48:35.720	00:48:38.340	were on their best behavior. There was a little raciness
774	00:48:38.350	00:48:41.780	there as we just showed. But that got pulled. That
775	00:48:41.790	00:48:44.880	ad was pulled. It was supposed to air again at
776	00:48:44.890	00:48:49.650	the two-minute warning. The NFL sent word to Fox that
777	00:48:49.660	00:48:52.190	one goes too far. It was pulled. There was an
778	00:48:52.200	00:48:56.210	ad involving Mickey Rooney that was screened before the Super
779	00:48:56.220	00:48:59.800	Bowl in which his bottom was bared for two seconds.
780	00:48:59.810	00:49:03.080	Fox well aware of the FCC big brother looking over
781	00:49:03.090	00:49:05.780	its shoulder as it has done, as it did under
782	00:49:05.790	00:49:09.230	Michael Powell, saying, oh, no, we can't air that. It
783	00:49:09.240	00:49:13.770	wasn't that the advertisers necessarily wanted to tone down. They
784	00:49:13.780	00:49:16.090	had no choice but to tone down. I think you
785	00:49:16.100	00:49:20.780	call it censorship. There's a little suggestion that people, organizations,
786	00:49:20.790	00:49:24.430	networks, the NFL are perhaps having or trying to have
787	00:49:24.440	00:49:27.090	it anyway both ways. Oh, absolutely. They want to have
788	00:49:27.100	00:49:29.820	it both ways. When you go to an NFL stadium,
789	00:49:29.830	00:49:32.440	Terry, you look around. There is a sign for the
790	00:49:32.450	00:49:35.970	foundation of every player on the team. The Terence Smith
791	00:49:35.980	00:49:38.850	Foundation, the John Feinstein Foundation; if you pick up a
792	00:49:38.860	00:49:41.510	media guide it's about all the time these football players
793	00:49:41.520	00:49:44.790	spend away from the field helping kids, helping the needy.
794	00:49:44.800	00:49:47.740	That's the image the NFL portrays. The United Way commercials
795	00:49:47.750	00:49:50.290	that have run for years with the players standing there
796	00:49:50.300	00:49:52.590	going in my free time I go and I help
797	00:49:52.600	00:49:54.990	these people who are in need. That's the image the
798	00:49:55.000	00:49:58.010	NFL wants but they also know, they're smart enough to
799	00:49:58.020	00:50:01.740	know that sex sells. So when they can get away
800	00:50:01.750	00:50:05.590	with it, with cheerleaders rah-rah but we're wearing almost nothing
801	00:50:05.600	00:50:07.960	they do that too. Now, in fact they got a
802	00:50:07.970	00:50:12.180	huge audience, 86 million people, but interestingly that was down
803	00:50:12.190	00:50:15.230	4 percent from a year ago. You wonder if that's
804	00:50:15.240	00:50:17.320	just a blip, if it's a reflection of the fact
805	00:50:17.330	00:50:19.250	that the weather was pretty good on the East Coast
806	00:50:19.260	00:50:22.050	and people were out late in the afternoon. The ratings
807	00:50:22.060	00:50:24.930	go up as the game goes on. Maybe people are
808	00:50:24.940	00:50:26.880	a little tired of the Patriots. You never know with
809	00:50:26.890	00:50:29.590	dynasties. They can go both ways. The Patriots aren't a
810	00:50:29.600	00:50:33.550	sexy dynasty the way the Cowboys were. The cowboys were
811	00:50:33.560	00:50:36.110	rock 'em, sock 'em, they were America's team. They had
812	00:50:36.120	00:50:38.810	the sexy cheerleaders that everybody knew all about because they
813	00:50:38.820	00:50:42.640	were the first ones to have them. They got big
814	00:50:42.650	00:50:46.430	ratings. The Patriots are a very quiet dynasty, embodied in
815	00:50:46.440	00:50:49.840	their coach Bill Belichick who would rather wear a gray
816	00:50:49.850	00:50:54.290	sweat shirt 24/7 throughout the year. Dynasty, what does it
817	00:50:54.300	00:51:01.170	mean? That's today's word. It's a relative word in anything.
818	00:51:01.180	00:51:04.630	In sports, politics, whatever you want to talk about. But
819	00:51:04.640	00:51:08.730	in today's NFL, where you have this salary cap that
820	00:51:08.740	00:51:12.140	makes it very difficult to keep teams together for extended
821	00:51:12.150	00:51:15.250	periods because players become stars and then their salaries go
822	00:51:15.260	00:51:17.150	up and teams have to make a decision, we can
823	00:51:17.160	00:51:19.640	pay this star but we can't pay that star. So
824	00:51:19.650	00:51:23.100	it's very hard to maintain year after year the way
825	00:51:23.110	00:51:25.210	in the old days when players were tied to their
826	00:51:25.220	00:51:27.790	teams forever, you know, the old Green Bay Packers of
827	00:51:27.800	00:51:30.780	Vince Lombardi, most of those guys stayed with the Packers
828	00:51:30.790	00:51:33.630	for their entire careers. It doesn't work that way anymore
829	00:51:33.640	00:51:36.540	in the NFL. So to win three Super Bowls in
830	00:51:36.550	00:51:40.760	four years in today's environment is remarkable and is, quote
831	00:51:40.770	00:51:43.650	unquote, a dynasty. Yet they have figured out how to
832	00:51:43.660	00:51:46.480	do it. What's the key? Well I think the key
833	00:51:46.490	00:51:49.880	for the Patriots--That's what I mean.--is they are
834	00:51:49.890	00:51:53.290	not built around superstars. Their one true superstar, the one
835	00:51:53.300	00:51:55.750	guy on this team who is a lock Hall of
836	00:51:55.760	00:51:58.350	Famer is their quarterback Tom Brady. They took him with
837	00:51:58.360	00:52:02.220	199th pick in the NFL draft in the sixth round.
838	00:52:02.230	00:52:05.020	Not the number one like Peyton Manning of the Colts
839	00:52:05.030	00:52:08.250	or Troy Aikman who was the quarterback for the last
840	00:52:08.260	00:52:11.280	dynasty for the Cowboys. He was the 199th pick. So
841	00:52:11.290	00:52:14.660	there's some luck involved when you get a superstar in
842	00:52:14.670	00:52:17.260	the sixth round but what they have done is they
843	00:52:17.270	00:52:21.590	have built with mid-level free agents, guys who don't make
844	00:52:21.600	00:52:25.520	12, 14, 15 million dollars a year. There's a saying
845	00:52:25.530	00:52:28.290	around the NFL the Washington Redskins win the Super Bowl
846	00:52:28.300	00:52:30.880	every March because they march in all these big money
847	00:52:30.890	00:52:33.300	free agents hold up a jersey gave them the huge
848	00:52:33.310	00:52:35.770	contracts. When they have to put the team on the
849	00:52:35.780	00:52:39.870	field in September it doesn't go so well. The Patriots
850	00:52:39.880	00:52:42.120	don't hold any of those press conferences in March. Their
851	00:52:42.130	00:52:45.840	signings are in agate. They sign so-and-so off of a
852	00:52:45.850	00:52:48.830	team for, you know, for $2 million a year which
853	00:52:48.840	00:52:51.670	in relative terms is a small contract. Then you look
854	00:52:51.680	00:52:54.600	up in January and they're playing and the Redskins are
855	00:52:54.610	00:52:57.190	watching at home along with most other teams. If that's
856	00:52:57.200	00:53:00.040	the formula why couldn't other teams do it? Why don't
857	00:53:00.050	00:53:02.430	other teams do it? Well, other teams are copying it
858	00:53:02.440	00:53:06.090	now because they're seeing how it works. You will see,
859	00:53:06.100	00:53:08.500	you have seen in the last couple of years more
860	00:53:08.510	00:53:11.710	and more teams looking for those mid-level free agents to
861	00:53:11.720	00:53:14.910	fill out around their stars. But it's easier said than
862	00:53:14.920	00:53:17.420	done. You have to have great scouts. The Patriots have
863	00:53:17.430	00:53:20.110	a great front office led by Scott Pioli, a man
864	00:53:20.120	00:53:22.430	who has been with Bill Belichick the coach since the
865	00:53:22.440	00:53:26.490	cradle essentially and who Belichick has kept there. There are
866	00:53:26.500	00:53:28.040	a lot of teams that would like to hire Scott
867	00:53:28.050	00:53:30.120	Pioli as their general manager and Belichick said, no, no,
868	00:53:30.130	00:53:32.220	you're not going anywhere; I'm going to pay you more
869	00:53:32.230	00:53:34.770	but you're staying with me. So that's part of the
870	00:53:34.780	00:53:38.530	secret. The other part is Belichick. The guy learned from
871	00:53:38.540	00:53:42.310	his failures. The smartest people learn from their failures. He
872	00:53:42.320	00:53:44.920	was a failure in Cleveland. He missed the playoffs four
873	00:53:44.930	00:53:47.020	years out of five, he got fired. He learned from
874	00:53:47.030	00:54:02.300	that. John Feinstein, thanks so much. Thank you, Terry. Again,
875	00:54:02.310	00:54:05.210	the other major developments of this day: President Bush sent
876	00:54:05.220	00:54:09.380	a $2.5 trillion budget to Congress. Democratic leaders called it
877	00:54:09.390	00:54:13.110	a hoax. Israel and the Palestinians announced plans for a
878	00:54:13.120	00:54:16.920	formal ceasefire. And at least 28 people died in attacks
879	00:54:16.930	00:54:20.750	across Iraq. We'll see you online and again here tomorrow
880	00:54:20.760	01:04:06.164	evening. I'm Jim Lehrer. Thank you and good night.
